34.52	52.46	-1.49	0.01	6.74	-9.40	0.90	10.80	2.36	4.81
43.06	52.51	47.22	0.64	4.96	-0.33	2.53	-1.05	0.21	1.12
35.50	51.20	48.29	0.20	2.93	0.92	0.04	1.04	-1.39	2.90
46.55	55.11	62.34	0.24	2.87	0.75	4.60	1.29	2.31	3.27
41.15	61.26	82.67	0.30	3.69	-0.50	5.41	1.26	0.30	2.44
38.98	60.16	96.92	0.50	1.87	-2.07	0.75	0.83	-1.66	0.24
44.55	51.22	100.30	0.39	2.26	-1.11	3.86	2.04	-4.18	3.16
47.89	52.00	112.89	0.03	5.56	-2.09	-2.28	10.15	0.40	5.49
38.72	55.50	127.70	0.02	6.55	3.27	0.55	10.50	-2.95	10.49
38.59	67.06	21.22	0.36	1.85	2.95	0.64	-0.15	-0.43	1.82
44.15	69.94	29.95	0.43	3.31	2.42	2.40	2.77	1.59	1.29
37.72	66.60	26.46	0.14	2.37	0.20	2.00	1.02	0.27	5.46
39.44	62.37	66.01	0.02	11.54	-1.80	6.82	9.81	1.99	11.27
35.33	61.06	81.87	0.02	5.16	-6.46	0.11	9.03	2.74	6.32
29.49	62.12	96.81	0.38	4.02	-0.79	-1.58	0.07	-1.13	-0.10
41.37	70.14	114.40	0.59	2.39	-0.67	-0.85	1.39	0.32	1.33
38.61	66.70	133.44	0.30	1.92	0.97	-2.65	1.44	-2.33	2.13
37.78	65.11	25.52	0.05	3.78	0.31	-1.52	6.60	-1.08	7.19
48.63	74.34	32.02	0.04	5.96	5.50	-1.41	8.70	-1.20	7.55
36.56	78.44	46.24	0.03	3.69	0.96	0.63	7.38	-3.57	8.42
44.57	74.22	56.69	0.18	2.78	0.03	3.14	1.11	2.43	3.31
49.17	80.50	63.22	0.04	4.30	1.55	2.78	7.75	5.49	9.38
35.63	85.24	76.66	0.31	3.37	0.75	-2.45	1.28	-0.82	1.74
41.22	65.41	106.48	0.02	2.41	0.06	0.58	7.03	5.83	12.99
40.39	76.14	126.70	0.28	1.95	-0.57	2.48	1.38	-3.06	2.98
33.22	105.93	0.07	0.41	3.38	1.26	0.21	2.55	-0.12	1.72
37.13	85.68	54.99	0.23	3.04	-0.06	0.45	1.19	0.00	6.58
37.61	85.13	63.38	0.09	3.09	0.43	1.76	6.33	-0.64	10.42
40.57	87.78	73.43	0.24	2.65	-0.01	2.97	0.95	2.49	9.58
45.64	88.99	89.78	0.04	2.50	1.06	6.38	2.65	0.55	15.14
47.11	92.42	96.53	0.37	2.11	-0.11	1.85	1.00	0.69	4.68
36.34	83.18	115.88	0.01	5.90	1.06	2.90	14.45	1.03	9.10
42.39	75.33	129.83	0.04	4.40	-0.76	7.66	4.95	-0.73	11.44
45.37	105.50	11.03	0.37	3.73	-0.90	-2.22	1.49	3.02	2.44
33.32	99.36	8.20	0.24	3.33	1.37	2.50	2.86	3.30	1.83
42.05	100.59	45.96	0.27	3.23	2.64	5.33	2.60	3.79	1.96
34.76	96.72	45.19	0.04	7.79	5.11	4.13	7.29	-0.22	8.87
40.09	107.61	71.44	0.50	4.49	2.37	-2.55	1.02	-0.28	1.26
41.61	91.59	79.83	0.04	4.05	-0.11	2.76	7.79	-1.48	7.50
41.30	89.60	79.93	0.19	2.05	-0.05	2.28	1.16	2.46	5.14
47.98	95.39	107.52	0.09	2.42	0.08	0.43	6.55	2.60	9.04
48.72	99.12	114.33	0.27	2.21	-0.02	1.12	1.30	0.47	1.62
50.01	97.14	140.26	0.04	4.45	-3.11	-0.01	12.07	9.37	7.55
34.71	105.49	4.60	0.05	5.36	2.44	6.39	10.80	3.36	9.50
43.15	110.43	13.39	0.30	3.21	-0.82	0.85	4.18	2.49	1.36
41.05	116.99	18.07	0.03	3.83	0.45	1.46	3.63	-1.17	10.65
42.71	122.28	41.18	0.02	7.30	-3.99	-3.98	10.69	-1.24	8.21
45.29	110.58	69.95	0.02	2.34	0.84	3.60	7.70	-7.80	4.78
35.00	112.84	93.30	0.26	3.09	2.48	-6.05	1.72	-3.20	2.73
43.13	120.01	109.44	0.44	-0.00	-3.61	-1.75	-0.36	-0.09	0.93
39.34	114.49	123.41	0.26	2.96	1.94	-4.21	1.33	-1.80	1.82
40.07	109.88	127.66	0.01	3.29	-7.37	8.78	7.07	-1.42	10.56
39.16	120.26	12.71	0.25	2.89	-0.51	1.32	2.50	-4.16	2.73
49.17	118.27	30.96	0.02	3.63	-8.04	1.45	8.26	-3.27	5.78
46.22	120.73	35.22	0.18	3.16	-1.50	-4.44	1.66	5.19	3.92
40.55	128.55	60.38	0.40	2.96	1.46	2.45	2.57	3.53	1.74
38.60	128.77	65.24	0.05	2.95	-0.88	-3.56	2.53	-3.12	9.32
43.49	127.10	70.36	0.37	3.60	1.34	-6.28	1.12	-0.95	2.58
48.94	120.18	89.58	0.35	3.10	2.17	-4.03	1.32	-1.57	1.64
41.44	119.17	109.24	0.06	6.81	-2.27	-4.16	-2.95	-0.32	3.51
40.71	133.83	114.87	0.03	4.12	3.16	2.94	8.03	5.57	8.50
38.66	122.15	133.93	0.22	1.91	0.82	-2.50	2.12	-7.22	4.02
40.08	135.29	1.53	0.22	3.62	0.08	-1.19	2.09	-6.25	6.71
37.37	131.31	5.07	0.06	2.26	0.43	-0.56	6.53	2.27	6.47
36.56	128.30	41.37	0.06	2.35	-2.74	-1.40	3.23	0.22	2.08
38.58	140.10	64.35	0.13	4.95	-1.77	0.95	5.22	7.15	1.73
47.89	132.52	68.31	0.02	4.05	-1.72	-7.92	7.81	4.41	6.40
42.53	136.46	85.44	0.02	7.65	4.10	2.18	8.19	-1.47	10.59
34.52	133.21	114.52	0.35	4.30	1.51	1.49	1.09	0.18	1.02
42.68	137.90	127.79	0.14	1.36	0.95	-1.76	5.67	-10.78	3.86
56.65	3.58	4.54	0.17	3.31	-0.14	0.91	1.96	8.02	6.52
56.10	6.99	9.45	0.04	3.85	-1.08	0.06	12.70	3.01	9.53
58.90	9.50	28.20	0.21	2.68	0.45	0.23	1.94	-2.49	1.65
45.53	9.35	50.27	0.07	4.66	0.07	2.43	7.39	4.53	9.88
43.03	0.44	73.61	0.02	3.98	4.15	-3.48	13.81	-1.77	12.87
57.06	-0.60	92.88	0.44	3.01	0.03	-4.38	1.25	-0.94	3.44
51.16	-2.36	94.85	0.06	10.87	-1.39	4.22	7.25	-0.32	8.28
48.30	20.00	109.78	0.03	5.35	-1.75	0.95	8.02	0.53	6.37
53.53	17.99	11.93	0.37	4.15	-0.35	2.52	1.97	2.14	1.36
54.65	20.88	12.02	0.12	1.90	0.43	-0.14	7.46	6.30	2.55
53.68	22.65	34.50	0.02	3.35	-2.58	0.44	11.90	2.95	14.59
61.29	16.16	65.20	0.26	2.69	0.26	6.38	1.10	1.55	4.42
48.18	20.23	69.70	0.09	1.66	0.04	2.59	3.74	8.13	12.41
52.01	27.36	83.24	0.05	2.99	0.49	1.08	9.10	2.80	11.61
50.41	21.84	111.79	0.46	1.59	-1.83	1.98	0.10	-0.26	2.52
56.82	20.88	121.08	0.31	2.05	0.16	3.06	1.24	0.03	4.04
57.74	28.57	12.54	0.21	3.23	-0.18	0.35	3.79	-0.22	1.08
55.04	32.60	17.33	0.35	3.38	-0.09	-2.36	1.08	0.42	4.10
50.35	33.25	24.95	0.40	3.23	0.37	-0.85	1.43	-0.65	2.28
47.54	35.56	37.69	0.01	12.26	-6.63	-11.02	3.71	-0.74	12.69
58.08	31.80	61.11	0.35	2.85	-0.31	2.26	1.13	-1.17	3.76
53.82	34.49	54.86	0.18	2.44	-0.27	2.01	1.98	-3.43	4.79
51.40	26.86	78.27	0.20	2.57	-0.32	1.93	1.30	7.31	9.26
52.19	36.50	92.00	0.21	2.13	-0.15	-0.03	1.18	5.98	10.55
51.52	38.72	96.22	0.08	2.04	0.11	-0.17	5.87	1.94	9.49
51.79	35.63	109.58	0.04	2.20	-0.18	0.12	10.22	-10.63	8.19
50.34	37.12	126.30	0.04	3.00	0.07	-1.94	6.85	1.68	6.06
51.02	37.50	139.33	0.07	1.63	-0.02	-0.45	9.11	-1.11	9.99
60.57	41.57	-2.54	0.22	2.50	0.11	-0.95	2.18	-0.38	6.02
56.11	33.07	13.26	0.06	3.60	0.60	-2.15	6.61	1.61	11.12
53.15	35.50	26.09	0.24	3.40	0.82	1.46	2.02	2.42	1.96
58.14	42.18	41.37	0.01	4.75	-4.75	-9.65	9.81	7.76	11.43
49.47	44.01	49.05	0.17	2.88	-1.85	2.66	3.56	-5.12	2.26
54.35	39.72	60.88	0.03	4.72	-2.86	0.94	11.05	2.26	10.37
59.35	44.94	81.90	0.68	3.54	2.26	7.06	0.04	0.12	2.16
58.59	43.80	82.81	0.03	2.89	-1.91	-0.35	4.42	0.31	6.28
51.05	45.99	109.36	0.40	2.56	0.12	-1.11	1.06	0.52	4.11
51.64	43.98	115.84	0.29	2.10	0.01	0.08	1.11	-3.61	5.63
52.20	41.95	116.16	0.11	1.10	0.06	0.01	2.36	-3.89	11.05
51.18	38.41	133.38	0.28	1.76	0.09	-0.12	1.12	0.24	7.62
45.93	67.35	-2.64	0.01	15.52	-6.50	-8.49	11.81	-1.52	5.48
49.78	65.44	14.52	0.02	7.03	2.15	-2.56	12.02	-0.47	8.87
41.95	58.71	33.92	0.01	12.17	4.78	-5.19	4.22	-7.69	13.96
56.43	54.76	47.74	0.42	1.60	5.04	-3.60	0.18	0.07	1.34
58.10	59.47	65.50	0.56	2.07	3.38	2.72	0.09	0.09	1.13
54.34	48.60	82.32	0.01	5.57	-3.25	-7.26	15.17	5.39	4.45
53.86	59.01	92.14	0.03	5.75	0.97	-0.70	7.34	0.95	9.69
50.91	43.93	102.38	0.23	2.02	-0.71	-0.32	2.71	1.46	2.37
52.65	48.45	112.28	0.28	2.22	1.77	0.66	2.67	2.52	1.74
53.64	52.33	116.31	0.06	3.32	2.24	-0.59	9.93	-1.52	5.48
55.44	61.51	133.39	0.01	5.48	-0.22	-0.63	12.62	-5.02	9.44
53.05	73.47	8.39	0.06	3.05	0.24	-0.24	6.33	-2.06	5.20
49.38	68.32	14.04	0.30	3.77	0.08	-3.70	0.97	-0.65	3.28
49.59	67.47	34.17	0.02	3.53	0.43	8.26	3.49	1.11	8.26
48.64	53.16	47.67	0.03	6.57	3.46	3.30	9.58	4.27	6.81
57.40	70.41	74.17	0.05	3.26	1.50	-1.74	7.48	-1.30	9.45
56.73	68.76	77.34	0.21	2.55	0.08	-2.71	0.89	-3.71	4.89
53.25	63.25	89.67	0.22	2.40	0.37	4.15	0.97	0.91	5.12
57.78	66.93	109.51	0.03	2.07	-0.65	-0.40	8.33	-1.19	10.30
50.40	69.52	114.07	0.62	3.09	-2.22	3.03	1.31	-0.69	1.26
57.66	59.15	116.02	0.29	1.96	1.32	0.25	4.44	1.32	1.29
54.71	71.73	8.30	0.16	3.36	1.05	-1.51	2.44	-2.62	1.90
58.11	87.25	28.02	0.04	3.59	0.74	2.06	11.59	-2.77	7.71
54.38	79.76	29.46	0.26	3.29	2.10	-1.33	3.39	-2.96	1.21
61.48	82.18	51.43	0.20	3.07	-0.25	-2.44	0.93	-1.62	8.00
58.11	75.15	69.19	0.17	2.35	0.22	0.20	1.66	-3.36	5.43
47.41	82.08	93.79	0.02	8.29	0.08	4.03	11.05	-0.61	11.77
49.22	90.90	98.95	0.04	2.85	-0.74	3.24	2.85	-6.10	5.44
57.56	68.05	114.54	0.48	2.11	0.16	0.10	2.11	-2.56	1.63
49.01	69.48	114.51	0.05	6.27	-2.29	2.10	4.55	-1.06	4.57
44.38	73.05	131.19	0.32	1.93	1.64	1.08	1.69	0.53	1.34
52.14	86.71	7.00	0.21	3.07	-1.18	-0.25	7.05	6.38	0.36
48.92	92.73	6.98	0.09	3.86	-1.26	0.01	9.02	0.22	5.87
54.69	86.59	28.68	0.13	1.84	1.68	-0.19	7.72	-1.02	2.06
54.84	91.95	41.50	0.01	11.57	1.10	1.81	8.48	0.69	10.01
50.60	84.27	65.28	0.23	2.51	0.62	2.76	2.05	4.93	3.14
54.81	93.56	72.29	0.27	2.52	-0.10	-0.63	1.21	2.43	3.25
52.51	89.90	103.69	0.34	2.32	-0.22	4.64	1.07	-0.57	5.37
58.61	80.02	111.40	0.25	2.10	0.88	-0.23	6.03	-2.04	1.62
59.25	85.59	115.94	0.03	7.26	0.14	-1.80	8.06	0.70	10.49
52.13	81.46	136.02	0.31	1.82	0.66	2.58	1.89	4.62	2.81
47.33	93.50	6.99	0.28	2.12	-0.42	0.17	4.60	1.06	1.31
49.88	107.78	20.13	0.02	7.94	-0.12	2.51	10.07	-1.73	11.54
57.43	100.20	29.49	0.24	3.01	-0.71	-0.24	7.06	4.65	1.08
55.30	102.89	30.30	0.08	1.45	-0.38	0.11	7.34	-1.26	4.05
53.43	108.16	50.83	0.22	2.81	0.76	2.73	1.07	1.37	2.19
48.24	94.22	81.34	0.23	2.89	1.24	-3.33	1.50	-2.04	2.83
48.55	101.22	89.70	0.01	7.86	3.37	-4.15	8.21	1.95	11.83
48.30	97.15	109.94	0.25	2.06	0.08	0.63	1.06	2.39	6.58
51.63	103.01	126.82	0.17	1.36	0.02	0.33	1.04	3.42	7.82
51.15	110.64	143.83	1.13	2.02	-0.06	-0.04	1.28	2.39	5.65
57.22	127.25	-1.87	0.03	6.99	-5.61	-2.35	12.40	5.37	7.76
55.82	113.78	31.31	0.44	1.45	-2.59	2.25	0.58	1.66	0.39
56.57	110.03	31.30	0.13	3.33	-0.65	0.20	2.07	2.67	1.96
62.94	107.42	53.52	0.53	3.81	-3.21	1.58	1.45	-0.48	1.08
55.70	108.82	62.39	0.02	7.08	-1.13	-0.55	11.17	-7.84	9.32
53.33	109.21	72.97	0.56	3.41	3.22	5.01	-0.04	-0.04	1.50
45.74	117.71	90.84	0.04	8.20	4.34	-3.22	6.68	0.52	6.70
50.85	119.35	107.82	0.33	-1.41	-2.00	-2.78	0.36	0.68	2.00
60.21	115.52	103.96	0.03	2.30	-2.68	-13.15	1.59	1.49	6.66
48.47	117.45	121.65	0.02	4.08	-3.98	2.27	2.56	0.35	2.76
51.34	106.79	135.41	0.07	2.21	-0.03	0.50	7.07	4.03	12.02
56.06	117.95	35.11	0.02	2.96	-0.88	-0.75	10.61	-2.89	13.68
58.59	127.87	61.50	0.28	3.16	-0.65	-4.74	0.89	0.67	2.86
59.59	124.01	78.66	0.01	9.89	-7.37	-1.07	3.15	-2.73	9.92
58.73	122.78	87.10	0.46	2.68	0.67	-0.66	1.13	-0.13	1.34
48.79	119.94	120.72	0.16	1.83	0.73	-1.26	1.64	-2.48	1.93
51.34	125.39	120.68	0.02	7.66	11.57	1.31	11.06	-0.16	9.74
55.33	134.31	0.99	0.19	3.66	-2.39	1.93	2.59	-1.95	1.51
62.39	137.89	26.15	0.06	4.10	-0.40	-3.67	6.87	5.29	6.18
56.68	138.68	38.85	0.03	3.94	-1.74	-1.43	5.97	0.22	9.04
55.09	138.66	77.09	0.04	4.66	4.91	2.39	7.01	5.94	7.09
50.85	136.83	108.36	0.07	2.40	0.20	0.09	8.94	-5.76	7.74
51.97	131.07	111.71	0.28	1.87	-0.04	0.19	1.53	-4.92	4.10
56.01	140.63	119.22	0.78	3.08	0.27	0.85	2.88	-0.89	2.22
57.35	8.90	3.43	0.02	9.31	-8.62	1.14	16.23	3.39	12.50
59.79	7.12	30.89	0.06	3.22	1.30	-0.71	7.75	-4.36	6.27
62.53	2.48	35.78	0.35	3.13	-0.81	3.86	1.40	-2.73	3.46
62.96	-1.13	61.03	0.02	11.99	3.28	1.35	7.44	2.35	10.13
55.97	14.31	63.28	0.03	6.76	-5.78	0.11	1.95	-0.11	3.58
73.19	-0.86	73.53	0.05	5.59	-0.49	-7.36	5.42	1.69	11.34
65.41	0.32	83.73	0.29	1.86	-1.47	-2.32	0.08	0.35	5.21
77.20	1.95	114.91	0.04	12.20	6.82	-7.38	7.12	-1.18	5.45
72.03	-3.00	130.48	0.02	12.53	-2.69	2.90	7.35	7.38	12.63
62.29	16.09	27.07	0.22	2.99	1.12	0.77	3.83	1.27	1.08
65.68	29.43	32.71	0.09	2.21	-0.08	-0.05	6.86	4.69	5.06
63.57	21.21	62.19	0.02	10.57	1.93	-2.27	10.11	-0.07	11.90
68.17	19.23	68.37	0.40	2.51	-0.22	1.04	1.54	-0.69	1.26
66.90	11.56	99.55	0.01	8.49	2.78	1.63	10.53	6.23	15.91
62.35	23.51	128.93	0.35	1.85	0.50	1.62	1.20	1.23	2.32
66.41	25.43	138.68	0.14	2.56	0.25	1.34	2.68	0.06	5.20
58.74	26.04	21.20	0.01	10.99	8.01	5.42	4.14	-3.17	9.74
67.40	28.05	31.33	0.32	3.22	0.08	0.79	2.35	3.70	2.36
65.21	37.14	34.88	0.27	2.94	-1.18	1.93	2.27	-1.30	1.27
64.71	27.62	66.97	0.30	2.66	-1.34	2.36	2.29	-2.45	1.64
68.03	22.62	68.91	0.07	3.30	-2.57	1.76	6.46	-2.67	4.28
64.55	23.88	87.74	0.01	4.50	1.45	-3.00	16.32	7.49	12.37
60.48	21.57	127.18	0.05	4.59	1.10	2.68	7.77	1.54	8.71
65.71	25.97	136.67	0.35	1.86	0.32	0.05	0.86	0.52	3.68
60.08	37.78	7.06	0.20	3.53	0.51	-2.38	1.50	-4.64	5.93
59.90	39.64	30.85	0.32	3.18	-0.08	2.45	1.09	0.42	2.36
64.38	39.56	50.54	0.01	17.19	0.95	-8.03	3.94	-0.36	6.00
71.57	48.97	62.61	0.02	8.56	-5.31	0.41	9.53	-2.31	7.34
53.90	44.31	80.76	0.04	7.11	4.68	9.24	3.26	2.29	4.86
74.15	45.17	86.54	0.30	3.46	1.51	2.55	1.46	0.74	1.83
73.83	49.23	124.37	0.42	1.96	-0.83	-0.04	3.39	0.31	1.08
62.81	39.24	139.44	0.01	7.84	4.69	3.97	13.09	0.56	9.27
64.64	45.17	-3.69	0.05	5.41	-0.12	-2.76	9.30	-1.92	9.71
63.76	48.99	20.43	0.01	9.54	4.08	-2.98	13.00	-0.15	11.04
67.95	54.54	46.12	0.55	2.52	-1.60	1.01	0.80	1.17	0.14
71.51	53.85	45.00	0.06	8.01	-0.15	-4.30	5.04	-1.48	5.41
68.57	57.13	71.95	0.31	2.49	-0.17	2.87	0.93	-0.97	4.45
74.28	57.54	87.87	0.01	6.97	5.70	1.92	5.96	-0.59	12.05
72.84	47.24	120.59	0.01	9.10	0.99	4.96	10.45	5.04	9.51
68.89	82.11	24.22	0.06	1.94	0.31	-1.05	8.77	-3.92	7.30
70.67	68.54	37.21	0.18	2.77	0.18	1.43	1.41	-2.86	4.98
62.59	58.21	67.29	0.07	4.10	-0.77	5.28	2.92	-0.97	3.95
54.18	65.21	82.04	0.14	2.63	0.37	-2.70	1.48	-1.86	4.31
65.41	66.02	97.32	0.37	3.46	0.19	5.46	0.99	0.43	2.36
72.30	76.47	134.47	0.04	2.35	1.11	0.35	10.13	1.79	10.57
71.40	76.51	-0.80	0.02	7.40	0.21	-2.94	10.29	-1.23	13.81
70.63	79.63	25.01	0.18	3.27	0.63	-0.85	1.46	-4.41	4.89
72.83	80.24	28.19	0.04	3.13	0.33	-1.79	10.12	-5.61	8.40
60.41	82.91	47.57	0.07	1.29	-0.07	-3.32	1.66	-3.72	13.87
60.50	80.70	53.29	0.05	3.48	0.61	-1.66	6.43	-1.17	8.27
54.66	90.57	71.42	0.04	2.36	-1.46	-1.05	8.70	3.28	7.70
71.53	68.00	99.70	0.02	7.50	3.70	3.61	8.80	-0.98	10.30
77.15	84.09	138.96	0.03	8.93	1.78	2.58	11.69	-0.46	5.85
65.80	88.27	33.47	0.17	2.94	0.14	-2.24	0.97	-3.34	5.89
67.75	88.10	35.54	0.04	3.74	1.02	-3.05	4.61	-5.44	8.19
70.40	97.86	56.16	0.01	8.78	-4.52	2.53	8.01	-10.96	7.67
70.78	94.22	84.21	0.01	13.52	2.68	5.71	8.61	-3.76	12.71
58.72	76.63	112.93	0.07	1.70	0.40	-0.38	9.97	-5.37	5.94
62.33	89.15	111.11	0.34	2.41	1.90	1.58	2.46	0.56	1.82
61.11	89.16	140.63	0.73	4.38	10.13	-1.93	4.09	-0.61	2.78
55.92	99.16	5.50	0.01	5.46	-7.00	-4.94	10.88	-1.35	10.43
57.37	104.73	30.81	0.04	2.79	-5.24	-8.17	8.36	9.88	3.47
67.16	102.33	43.08	0.01	11.49	-0.01	-4.84	8.24	3.10	9.69
71.80	104.08	55.86	0.34	2.92	-2.12	1.37	1.64	0.36	1.36
66.56	105.38	57.13	0.03	6.65	-1.62	9.84	3.24	-0.81	7.57
68.86	105.52	74.76	0.36	2.68	-5.04	1.85	2.87	-0.66	1.02
67.30	101.94	105.74	0.01	7.74	3.10	0.62	10.45	-4.66	8.45
71.49	96.92	114.62	0.39	2.69	2.31	3.97	2.83	2.96	2.12
65.46	123.17	5.59	0.06	2.17	-0.17	-0.48	5.28	4.14	8.97
62.90	117.42	25.19	0.01	4.27	3.63	-3.99	5.94	-3.41	14.57
60.39	118.73	34.46	0.24	3.30	1.06	3.03	1.50	1.91	2.40
74.91	114.74	68.20	0.02	4.78	-2.06	-0.78	4.30	6.29	10.87
59.26	108.44	73.92	0.05	7.83	-5.79	-0.56	4.45	-0.71	3.82
72.70	110.79	93.48	0.02	9.19	-6.43	4.10	9.21	-3.27	9.77
61.85	116.41	103.10	0.40	2.73	-1.05	-4.17	0.34	0.46	2.48
73.19	105.36	136.74	0.01	11.28	-4.23	6.17	10.42	3.34	8.04
67.96	121.24	1.24	0.20	3.21	-0.82	-1.31	1.07	4.64	7.72
70.30	129.81	19.56	0.37	3.58	-0.07	1.86	1.04	0.54	1.62
64.33	121.36	35.04	0.02	4.65	4.52	1.67	9.18	-0.69	5.81
69.83	121.91	38.60	0.44	3.74	0.13	2.59	0.97	0.43	1.41
67.62	128.44	58.48	0.30	3.28	1.89	-1.04	1.65	-1.00	1.20
54.61	124.41	67.59	0.02	6.76	-8.37	-3.17	6.44	-5.35	9.32
74.17	117.97	74.00	0.25	2.66	-0.45	-1.21	1.46	4.31	3.55
65.73	125.20	82.28	0.28	2.90	0.16	-2.34	1.24	0.24	2.36
69.03	114.37	99.49	0.10	5.37	-2.16	-6.46	1.76	0.66	3.65
60.26	116.97	107.14	0.02	6.02	2.27	-0.46	9.02	-4.49	8.52
70.22	134.98	129.36	0.01	1.91	4.04	-0.03	10.74	0.67	9.11
60.25	128.54	4.32	0.17	3.05	-0.95	3.75	1.52	-2.18	3.17
64.26	132.18	20.99	0.16	2.90	-0.75	-3.03	1.23	3.45	4.56
61.46	141.75	17.53	0.03	11.86	3.10	2.69	6.91	3.81	17.52
67.05	128.62	76.55	0.01	2.33	-5.99	3.58	10.01	-6.59	9.12
57.90	130.49	85.09	0.02	4.72	-2.60	-2.29	12.14	4.81	6.46
54.43	132.32	113.76	0.02	2.00	4.06	-0.46	14.35	1.01	7.04
56.07	140.43	119.81	1.80	3.43	1.38	9.26	2.03	1.22	3.23
59.27	138.88	133.79	0.02	9.09	1.66	5.32	3.97	3.38	9.51
71.76	-3.11	32.54	0.05	8.08	-2.66	-3.29	9.21	2.07	10.22
82.91	-3.62	51.09	0.07	3.77	0.31	4.17	5.89	3.12	12.32
84.26	-2.89	59.31	0.85	2.25	-0.02	-1.38	1.76	0.56	4.35
77.28	-3.71	70.61	1.58	2.93	-0.39	-4.21	1.84	0.68	4.11
81.63	7.43	98.24	0.02	5.96	1.04	2.62	7.82	2.09	11.21
71.49	1.32	116.83	0.32	2.76	3.09	-5.53	2.09	-2.72	1.59
84.42	4.52	141.42	0.67	2.28	0.83	-4.49	1.08	-1.00	5.96
78.50	35.93	18.44	0.20	3.41	1.39	-0.90	2.88	-1.21	1.64
69.65	15.96	73.25	0.03	3.62	0.40	7.80	3.67	0.49	9.38
75.01	18.11	78.86	0.26	2.41	-0.17	3.42	1.07	0.73	7.34
80.59	20.08	95.73	0.07	2.76	0.23	2.95	4.77	1.52	10.11
86.16	7.65	127.75	0.01	6.90	-2.33	-8.42	11.17	-3.26	12.63
78.28	16.56	8.77	0.01	10.32	-3.09	-0.08	11.28	6.04	13.48
72.37	31.08	24.48	0.26	3.38	0.37	-2.93	1.22	-1.53	4.59
74.19	31.78	28.96	0.04	6.50	6.13	-3.30	13.61	-1.52	10.99
75.11	38.29	55.06	0.05	3.38	-0.11	1.73	6.36	-3.09	10.86
81.78	36.30	63.22	0.34	4.72	-2.02	7.89	0.10	-2.48	1.05
77.02	23.79	81.70	0.02	5.15	-1.00	-0.35	12.41	5.33	7.30
87.61	28.91	104.45	0.01	2.52	-2.98	0.25	9.29	7.27	7.54
84.26	25.53	112.82	0.06	2.66	0.26	1.31	6.23	1.55	7.79
73.40	28.18	134.24	0.01	5.83	3.49	-1.96	12.85	2.10	12.99
77.75	45.01	21.85	0.06	1.85	0.11	0.48	6.30	3.68	6.66
79.41	45.88	22.60	0.22	3.20	-0.24	-0.03	1.76	4.90	3.88
74.30	40.44	49.19	0.17	2.80	0.07	-0.89	1.36	-2.39	3.98
74.94	36.98	60.62	0.33	2.50	-0.03	1.42	0.86	-0.61	3.12
77.76	37.52	63.91	0.30	2.85	0.27	1.86	1.37	1.37	2.33
80.06	46.81	73.77	0.01	4.12	2.92	-1.82	6.84	9.16	10.75
79.37	47.90	88.35	0.30	2.53	1.59	2.87	2.21	2.69	1.36
80.07	41.62	97.54	0.02	10.23	-2.22	2.58	9.83	-1.58	9.25
84.49	42.62	116.15	0.28	1.83	0.15	-1.69	1.16	-1.57	3.78
78.85	43.24	123.62	0.40	1.87	-0.65	-1.44	1.39	1.05	1.69
73.71	50.10	126.56	0.02	1.47	-0.12	0.03	5.15	-1.26	11.04
81.61	60.54	-1.48	0.06	4.14	0.66	2.05	7.95	3.89	11.86
80.59	56.94	37.76	0.20	3.19	-0.35	-2.79	1.19	2.20	5.33
73.13	48.58	44.37	0.21	2.90	-2.24	0.59	3.38	-0.22	1.13
76.82	58.48	82.87	0.33	2.52	0.12	2.69	1.09	1.24	4.24
80.83	57.18	88.45	0.34	2.36	-0.54	0.74	2.55	-1.56	1.32
80.38	56.83	89.34	0.10	2.61	-0.75	0.06	7.33	0.39	4.56
71.93	61.92	125.99	0.23	1.67	-0.62	-0.65	3.25	5.56	1.88
84.22	70.19	15.59	0.12	2.73	-0.28	3.08	0.75	9.60	22.06
83.63	74.44	25.09	0.07	1.35	0.14	2.08	2.85	9.60	20.54
73.11	60.28	43.30	0.32	2.98	0.67	-0.86	2.07	-2.66	1.80
71.96	63.61	43.75	0.04	4.56	0.81	-0.06	10.12	0.84	10.27
72.68	55.37	78.19	0.03	6.34	1.01	4.65	10.21	-3.30	9.29
81.21	63.84	91.59	0.39	2.44	0.12	1.85	1.09	1.41	3.32
76.62	65.97	101.59	0.09	3.14	-2.76	-4.33	1.53	1.69	1.60
80.64	67.11	111.75	0.07	2.21	0.21	8.62	2.30	1.18	13.14
71.98	59.04	125.70	0.06	2.35	-0.92	-0.31	9.46	3.21	4.98
84.75	74.74	10.01	0.01	9.30	-2.26	-8.41	4.35	10.95	16.23
71.55	75.23	131.87	0.25	1.90	0.03	1.37	1.69	4.37	3.02
79.21	88.19	5.53	0.01	5.87	-1.05	10.18	6.89	6.16	10.13
79.06	94.80	18.69	0.33	3.29	0.26	-2.78	0.93	-0.86	3.48
70.29	92.14	26.08	0.35	3.34	0.42	-1.58	1.33	-0.52	2.98
84.28	88.45	53.57	0.36	2.87	-0.93	0.31	1.94	0.07	1.07
76.28	94.28	75.87	0.01	7.35	2.18	-0.08	12.98	5.32	7.57
79.66	92.39	111.75	0.04	6.89	-1.81	-3.93	6.98	3.25	6.55
82.46	91.65	109.49	0.34	2.32	-0.99	-3.74	1.51	3.20	3.00
